stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-88.98176486712008,9.441900115037107,-6.549339766529996,-0.12573383886575823,-0.20737511709677042,0.040850848056397986,0.9692872488515741
0,0,-89.40762489806372,9.999847482108152,-6.635001716211145,-0.10619546361650549,-0.1899470963571472,0.011303715002257205,0.9759686727144021
0,0,-89.08747061101073,10.615506359078667,-6.499114337514683,-0.09910095904474499,-0.1911692981941731,0.007122870140869325,0.9765155216714763
0,0,-88.76188204684158,11.082507643179976,-6.079707747759583,-0.09537580144820607,-0.1890938530151574,0.006885411016823451,0.9772919534945143
0,0,-88.50751635627067,10.557440061383272,-5.680205394817141,-0.16108364441481418,-0.20318351938905888,0.031790795268706984,0.9652760549640195
0,0,-89.03464227141112,10.880644329110732,-6.0233020839820846,-0.15376279013960065,-0.20282872888026957,0.04343788932904415,0.96609039995227
0,0,-89.67589021823133,10.932453021195558,-6.316758946439446,-0.15131366339882002,-0.1971321068977619,0.0451297565617961,0.9675776003874579
0,0,-90.2164382569442,11.26795824796915,-6.625375311286275,-0.13560841809923838,-0.19490491409062807,0.04123943586441386,0.9705265273724011
0,0,-90.8048696135312,11.097641819092754,-6.272188600551027,-0.1799601411149493,-0.17888840123633765,0.02699438406360555,0.9668943017424506
0,0,-91.47368359396378,11.32448264444832,-6.307275628494614,-0.17828833130556387,-0.16318557803186695,0.013744086398837905,0.9702550376739841
0,0,-91.73115051482402,11.90565808276936,-5.997521278469046,-0.17885175823397523,-0.1559049885795886,-0.0016276888770266863,0.9714437882561882
